Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
2312,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v3,81.89,40,4147,17,Rmkt_All_90dias,Video,7º Lançamento | Leads
2313,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v3,2.46,1,99,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2314,2024 | Agosto,Quarta-Feira,Dia útil,Leads,2024-08-07,midfunnel_full_dados_video_v3,2.74,1,138,1,Rmkt_All_90dias,Video,7º Lançamento | Leads
2315,2024 | Agosto,Quarta-Feira,Dia útil,Awareness,2024-08-07,nu_interesses_dados_ferramentas_e_tecnologias_v9,7.21,2,2412,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2316,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v2,9.72,20,3219,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2317,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v3,9.84,26,3290,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2318,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v1,53.34,47,3189,28,Rmkt_All_90dias,Video,7º Lançamento | Leads
2319,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v1,118.47,57,6536,27,Rmkt_All_90dias,Video,7º Lançamento | Leads
2320,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v1,0.06,,9,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2321,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v1,0.16,,9,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2322,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v2,39.84,24,1920,14,Rmkt_All_90dias,Video,7º Lançamento | Leads
2323,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v2,132.49,72,8518,37,Rmkt_All_90dias,Video,7º Lançamento | Leads
2324,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v2,0.02,,5,,Full,Video,7º Lançamento | Leads
2325,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v2,25.87,9,2551,4,Full,Video,7º Lançamento | Leads
2326,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v1,0.02,,4,,Full,Video,7º Lançamento | Leads
2327,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v1,6.74,,863,,Full,Video,7º Lançamento | Leads
2328,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v2,0.02,,3,,Full,Video,7º Lançamento | Leads
2329,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v2,117.06,55,11670,25,Full,Video,7º Lançamento | Leads
2330,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v2,74.11,26,5922,10,Full,Video,7º Lançamento | Leads
2331,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v1,0.01,,6,,Full,Video,7º Lançamento | Leads
2332,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v2,9.92,,11646,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2333,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v5,10.16,5,4124,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2334,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v5,0.09,,28,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2335,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_estatico_fundo_claro,13.50,4,1305,3,Full,Estático,7º Lançamento | Leads
2336,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_estatico_fundo_claro,86.45,35,6959,12,Full,Estático,7º Lançamento | Leads
2337,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v5,10.09,23,1696,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2338,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v6,5.60,12,1936,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2339,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v6,10.01,5,6929,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2340,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_estatico_versao_luciano,0.00,,0,,Rmkt_All_90dias,Estático,7º Lançamento | Leads
2341,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_estatico_versao_luciano,0.00,,0,1,Full,Estático,7º Lançamento | Leads
2342,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v7,6.66,11,1909,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2343,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v7,6.45,13,1477,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2344,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v8,9.84,19,3032,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2345,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,topfunnel_full_dados_video_v1,209.70,130,21530,56,Full,Video,7º Lançamento | Leads
2346,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v3,112.58,41,5603,21,Rmkt_All_90dias,Video,7º Lançamento | Leads
2347,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v3,2.72,2,130,1,Rmkt_All_90dias,Video,7º Lançamento | Leads
2348,2024 | Agosto,Quinta-Feira,Dia útil,Leads,2024-08-08,midfunnel_full_dados_video_v3,2.40,1,143,1,Rmkt_All_90dias,Video,7º Lançamento | Leads
2349,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v9,9.72,6,3213,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2350,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v10,4.24,1,1696,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2351,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v9,3.82,6,807,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2352,2024 | Agosto,Quinta-Feira,Dia útil,Awareness,2024-08-08,nu_interesses_dados_ferramentas_e_tecnologias_v10,4.08,11,696,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2353,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v2,9.74,22,3302,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2354,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v3,9.65,19,3852,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2355,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v1,74.91,50,4766,28,Rmkt_All_90dias,Video,7º Lançamento | Leads
2356,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v1,94.51,57,6159,34,Rmkt_All_90dias,Video,7º Lançamento | Leads
2357,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v1,0.03,,3,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2358,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v1,0.00,,2,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2359,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v2,41.75,25,2020,15,Rmkt_All_90dias,Video,7º Lançamento | Leads
2360,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v2,127.63,82,8821,39,Rmkt_All_90dias,Video,7º Lançamento | Leads
2361,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v2,0.00,,1,,Full,Video,7º Lançamento | Leads
2362,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v2,14.90,11,1537,3,Full,Video,7º Lançamento | Leads
2363,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v1,0.00,,2,,Full,Video,7º Lançamento | Leads
2364,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v1,10.54,7,1336,4,Full,Video,7º Lançamento | Leads
2365,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v2,0.51,,50,,Full,Video,7º Lançamento | Leads
2366,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v2,111.21,57,12534,23,Full,Video,7º Lançamento | Leads
2367,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v2,85.24,39,7054,21,Full,Video,7º Lançamento | Leads
2368,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v1,0.01,,1,,Full,Video,7º Lançamento | Leads
2369,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v2,9.75,,11913,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2370,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v5,9.15,4,3784,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2371,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v5,0.34,,193,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2372,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_estatico_fundo_claro,6.75,,702,,Full,Estático,7º Lançamento | Leads
2373,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_estatico_fundo_claro,87.93,52,11317,17,Full,Estático,7º Lançamento | Leads
2374,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v5,9.43,11,1615,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2375,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v6,9.72,7,6641,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2376,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v8,9.88,31,3045,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2377,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,topfunnel_full_dados_video_v1,201.58,112,22727,53,Full,Video,7º Lançamento | Leads
2378,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v3,85.64,39,4569,16,Rmkt_All_90dias,Video,7º Lançamento | Leads
2379,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v3,28.23,20,1295,10,Rmkt_All_90dias,Video,7º Lançamento | Leads
2380,2024 | Agosto,Sexta-Feira,Dia útil,Leads,2024-08-09,midfunnel_full_dados_video_v3,1.83,,133,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2381,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v9,9.43,2,2854,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2382,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v10,9.31,4,4438,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2383,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v9,9.50,17,1252,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2384,2024 | Agosto,Sexta-Feira,Dia útil,Awareness,2024-08-09,nu_interesses_dados_ferramentas_e_tecnologias_v10,9.34,28,1035,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2385,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v2,9.51,32,3468,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2386,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v3,9.37,32,3606,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2387,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v1,101.25,69,5580,39,Rmkt_All_90dias,Video,7º Lançamento | Leads
2388,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v1,66.35,48,4964,24,Rmkt_All_90dias,Video,7º Lançamento | Leads
2389,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v1,0.09,,7,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2390,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v1,0.01,,2,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2391,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v2,67.53,37,3674,19,Rmkt_All_90dias,Video,7º Lançamento | Leads
2392,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v2,98.96,58,6540,30,Rmkt_All_90dias,Video,7º Lançamento | Leads
2393,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v2,0.04,,6,,Full,Video,7º Lançamento | Leads
2394,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v2,11.38,3,1221,,Full,Video,7º Lançamento | Leads
2395,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v1,0.00,,1,,Full,Video,7º Lançamento | Leads
2396,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v1,27.71,24,3289,10,Full,Video,7º Lançamento | Leads
2397,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v2,17.58,8,1500,5,Full,Video,7º Lançamento | Leads
2398,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v2,70.44,32,8105,12,Full,Video,7º Lançamento | Leads
2399,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v2,110.06,70,10769,25,Full,Video,7º Lançamento | Leads
2400,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v2,10.06,4,12034,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2401,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v5,9.55,3,3874,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2402,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v5,0.15,,63,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2403,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_estatico_fundo_claro,4.79,,460,,Full,Estático,7º Lançamento | Leads
2404,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_estatico_fundo_claro,88.16,45,10430,16,Full,Estático,7º Lançamento | Leads
2405,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v5,9.02,27,1701,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2406,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v6,9.94,1,6898,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2407,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v8,9.46,27,3091,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2408,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,topfunnel_full_dados_video_v1,182.18,114,21870,50,Full,Video,7º Lançamento | Leads
2409,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v3,20.33,9,1363,4,Rmkt_All_90dias,Video,7º Lançamento | Leads
2410,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v3,93.61,48,4729,30,Rmkt_All_90dias,Video,7º Lançamento | Leads
2411,2024 | Agosto,Sábado,Final de Semana,Leads,2024-08-10,midfunnel_full_dados_video_v3,0.45,,47,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2412,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v9,9.64,4,3015,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2413,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v10,9.44,4,5293,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2414,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v9,9.64,13,1732,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2415,2024 | Agosto,Sábado,Final de Semana,Awareness,2024-08-10,nu_interesses_dados_ferramentas_e_tecnologias_v10,9.52,25,1339,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2416,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v2,10.65,30,4533,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2417,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v3,10.69,36,5085,,Interesses em Ferramentas e Tecnologias de Dados,Estático,7º Lançamento | Leads
2418,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v1,128.75,93,7624,58,Rmkt_All_90dias,Video,7º Lançamento | Leads
2419,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v1,56.84,46,4772,26,Rmkt_All_90dias,Video,7º Lançamento | Leads
2420,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v1,0.15,,19,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2421,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v1,0.04,,5,,Rmkt_All_90dias,Video,7º Lançamento | Leads
2422,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v2,100.26,64,5367,40,Rmkt_All_90dias,Video,7º Lançamento | Leads
2423,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,midfunnel_full_dados_video_v2,85.46,51,6457,25,Rmkt_All_90dias,Video,7º Lançamento | Leads
2424,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v2,0.02,,8,,Full,Video,7º Lançamento | Leads
2425,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v2,7.54,4,860,2,Full,Video,7º Lançamento | Leads
2426,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v1,0.00,,1,,Full,Video,7º Lançamento | Leads
2427,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v1,52.69,37,6150,20,Full,Video,7º Lançamento | Leads
2428,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v2,53.27,22,4417,11,Full,Video,7º Lançamento | Leads
2429,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v2,43.90,25,6227,12,Full,Video,7º Lançamento | Leads
2430,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v2,128.14,63,12989,24,Full,Video,7º Lançamento | Leads
2431,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_video_v1,0.01,,2,,Full,Video,7º Lançamento | Leads
2432,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v2,10.26,4,13490,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2433,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v5,10.25,8,4561,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2434,2024 | Agosto,Domingo,Final de Semana,Awareness,2024-08-11,nu_interesses_dados_ferramentas_e_tecnologias_v5,0.22,,88,,Interesses em Ferramentas e Tecnologias de Dados,Video,7º Lançamento | Leads
2435,2024 | Agosto,Domingo,Final de Semana,Leads,2024-08-11,topfunnel_full_dados_estatico_fundo_claro,2.78,1,324,,Full,Estático,7º Lançamento | Leads
